product_id,product_title,category_id,category_name,price,list_price,rating,review_count,has_rating,weighted_score,units_sold_last_month,is_best_seller,has_title,image_url,product_url,price_segment,popularity_tier,units_norm,wscore_norm,strategic_score,category_rank,is_top_10_category
B09BQFNKP4,"Taozun Hand Towel Bar Bathroom Towel Holder Black Single Towel Rack Self Adhesive Towel Ring Stainless Steel Towel Rail for Bathroom Kitchen, 2 Packs",211,Hardware,19.99,0.0,4.4,5078,True,37.54463,300,True,True,https://m.media-amazon.com/images/I/61C9DmVDDgL._AC_UL320_.jpg,https://www.amazon.com/dp/B09BQFNKP4,mid,high,0.06,0.732921,0.47710654,80,False
B01CYZ6VHY,"Crafts 4 All Fabric Markers for Clothes - Pack of 2 No Fade, Dual Tip Permanent Fabric Pens - No Bleed, Machine Washable Shoe Markers for Fabric Decorating - Laundry Marker, Erases Stains Easily",2,Fabric Decorating,7.99,0.0,4.2,21192,True,41.83799,500,False,True,https://m.media-amazon.com/images/I/71oQiXkTZbL._AC_UL320_.jpg,https://www.amazon.com/dp/B01CYZ6VHY,budget,high,0.16666667,0.83540523,0.52613956,14,False
B07Q5WHSBD,"Papillon Shiatsu Back and Neck Massager with Heat, Deep Tissue Kneading,Electric Massage Pillow for Back,Shoulders,Legs,Foot,Body Muscle Pain Relief,Use at Home,Car,Office",128,Wellness & Relaxation Products,39.99,54.99,4.3,27945,True,44.023525,2000,False,True,https://m.media-amazon.com/images/I/91INkoanlkL._AC_UL320_.jpg,https://www.amazon.com/dp/B07Q5WHSBD,luxury,high,0.06666667,0.82213336,0.47884002,86,False
B09FXR61DS,"Aquarium Colorful Coral Reef Set Fish Tank Decoration Mountain Ornament for Aquarium Environments Decor Accessories, Coral Mountain x 1, Aquatic Plant x 4",181,Fish & Aquatic Pets,12.49,0.0,4.5,0,True,0.0,900,True,True,https://m.media-amazon.com/images/I/81hBUk+noaL._AC_UL320_.jpg,https://www.amazon.com/dp/B09FXR61DS,mid,high,0.18,0.0,0.122,4,True
B0BXSRDGTD,"6 In 1 STEM Building Toys for 5 6 7 8 9 + Year Old Boy Girl Gift,192 PCS Stem Project Activities Kit for kid 5-7 6-8 Educational Autism Robotic Toy Learning Game Excavator Engineering Construction Set",220,Building Toys,26.99,0.0,4.5,0,True,0.0,600,False,True,https://m.media-amazon.com/images/I/81ZIoECY-ML._AC_UL320_.jpg,https://www.amazon.com/dp/B0BXSRDGTD,premium,high,0.06666667,0.0,0.026666667,87,False
B07LDX1QKH,Deal or No Deal - Nintendo Wii (Renewed),244,"Wii Games, Consoles & Accessories",11.15,19.94,4.5,0,True,0.0,0,False,True,https://m.media-amazon.com/images/I/91VExP0tvhL._AC_UY218_.jpg,https://www.amazon.com/dp/B07LDX1QKH,budget,medium,0.0,0.0,0.0,33,False
B07M5NL9LL,"30cc Needle Glue Squeeze Bottle, Precision Tip Applicator, 5 Pack",11,Craft Supplies & Materials,6.99,0.0,4.4,0,True,0.0,1000,True,True,https://m.media-amazon.com/images/I/51okGg5GiSL._AC_UL320_.jpg,https://www.amazon.com/dp/B07M5NL9LL,budget,high,0.02,0.0,0.058,68,False
B093BVNR32,Pencil Case with TWO Large Compartments Pocket Big Capacity Pencil Pouch Holder Pen Case Makeup Bag School Supplies Office Stationery Storage Gift for High School Students Girl Boy Adult Teen (Black),9,"Arts, Crafts & Sewing Storage",4.99,12.99,4.7,0,True,0.0,700,False,True,https://m.media-amazon.com/images/I/81P71tfq3PS._AC_UL320_.jpg,https://www.amazon.com/dp/B093BVNR32,budget,high,0.07,0.0,0.028,49,False
B0BD4YJ3Z2,Sling Bag for Women PU Leather Sling Bag Small Crossbody Sling Backpack Multipurpose Chest Bag for Women Cycling,107,Backpacks,23.99,25.99,4.4,0,True,0.0,300,False,True,https://m.media-amazon.com/images/I/71ChHDuXUeL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BD4YJ3Z2,premium,high,0.042857144,0.0,0.017142858,32,False
B07Q213Y4Q,Foam Golf Practice Balls Realistic Feel and Limited Flight Use Indoors or Outdoors,198,Sports & Fitness,9.99,0.0,4.7,0,True,0.0,3000,True,True,https://m.media-amazon.com/images/I/91DbCNcMZQL._AC_UL320_.jpg,https://www.amazon.com/dp/B07Q213Y4Q,budget,high,0.3,0.0,0.17,71,False
B0BRCL3CVR,"Faucet Cover Bathtub Baby Tub - Bath Spout Cover Baby Bathtub, Faucet Cover Baby Bathtub Silicone Whale for Kids, Toddler, Infant",33,Baby Safety Products,9.99,0.0,4.3,0,True,0.0,1000,False,True,https://m.media-amazon.com/images/I/51aDFjox7UL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BRCL3CVR,budget,high,0.1,0.0,0.04,58,False
B0012GTVVA,Camco Camper/RV Screen Door Cross Bar | Protects the Screen Door & Allows for Easier Exit from Travel Trailer | Adjusts from 21-5/8-Inches to 28-5/8-Inches (42183),211,Hardware,26.89,0.0,4.8,11877,True,45.03573,800,False,True,https://m.media-amazon.com/images/I/51mA9hKuMGS._AC_UL320_.jpg,https://www.amazon.com/dp/B0012GTVVA,premium,high,0.16,0.87915725,0.5475365,26,False
B0C8B9SLXN,"Card Binder 4-Pockets, Trading Card Holder 440 Pockets with 55 Sleeves, Zipper Carrying Case, Card Binder Folder, Perfect Gifts for Child",83,Video Game Consoles & Accessories,14.49,17.99,3.5,0,True,0.0,50,False,True,https://m.media-amazon.com/images/I/51G+WFiyZJL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C8B9SLXN,mid,high,0.125,0.0,0.05,36,False
B00CPHX9JK,"Melissa & Doug On the Go Water Wow! Water-Reveal Activity Pads, 3-pk, Animals, Alphabet, Numbers - 3-Pack Of Reusable No-Mess Travel Activities For Kids",219,Arts & Crafts Supplies,15.99,23.99,4.8,11322,True,44.806038,800,False,True,https://m.media-amazon.com/images/I/81kvtB3I40L._AC_UL320_.jpg,https://www.amazon.com/dp/B00CPHX9JK,mid,high,0.08,0.88244593,0.51734525,66,False
B09JTRRG57,"Disney Molded Hardside Expandable Luggage with Spinner Wheels, Red, Carry-On 20-Inch",108,Luggage,94.99,104.99,4.7,3610,True,38.50118,50,False,True,https://m.media-amazon.com/images/I/811HywTdOHL._AC_UL320_.jpg,https://www.amazon.com/dp/B09JTRRG57,luxury,medium,0.01,0.78686035,0.43677318,81,False
B0C7KNCNH8,1mm 14K Gold Filled Rings for Women Girls Thin Gold Ring Dainty Cute Stacking Stackable Thumb Pinky Band Non Tarnish Comfort Fit Size 4 to 11 1PC/2PCS/3PCS,95,Girls' Jewelry,9.99,12.99,4.3,7878,True,38.57941,200,True,True,https://m.media-amazon.com/images/I/51KH0nyUmwL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C7KNCNH8,budget,high,0.033333335,0.78215307,0.49351752,21,False
B099365R5F,"Stadela Baby Silicone Feeding Bib, Waterproof Adjustable, Unisex for Baby Boy or Girl",30,Baby & Toddler Feeding Supplies,12.99,0.0,4.9,375,True,29.054987,0,False,True,https://m.media-amazon.com/images/I/81uCuM4Fl1S._AC_UL320_.jpg,https://www.amazon.com/dp/B099365R5F,mid,low,0.0,0.6633304,0.36483172,54,False
B0BRTQKZ1B,Polarized Sunglasses for Women Men Classic Retro Designer Style Fashion UV400 Protection,120,Women's Accessories,17.99,19.99,4.4,0,True,0.0,2000,False,True,https://m.media-amazon.com/images/I/71UDupj9CWL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BRTQKZ1B,mid,high,0.4,0.0,0.16,39,False
B07NLKHJ4X,PlayStation VR Headset + Camera Bundle [Discontinued] (Renewed),259,Virtual Reality Hardware & Accessories,169.99,0.0,4.0,0,True,0.0,100,False,True,https://m.media-amazon.com/images/I/71CyznJEDjL._AC_UY218_.jpg,https://www.amazon.com/dp/B07NLKHJ4X,luxury,high,0.125,0.0,0.05,3,True
B01CA34OU6,"Waterdrop DA29-00020B 𝐍𝐒𝐅 𝟓𝟑&𝟒𝟐 𝐂𝐞𝐫𝐭𝐢𝐟𝐢𝐞𝐝 Refrigerator Water Filter, Replacement for Samsung HAF-CIN/EXP, DA29-00020A/B, DA29-00020B-1, RF263BEAESR, RF28HMEDBSR, RS25J500DSR, 3 Filters",201,Home Appliances,30.99,35.99,4.7,0,True,0.0,5000,False,True,https://m.media-amazon.com/images/I/71f-UeST67L._AC_UL320_.jpg,https://www.amazon.com/dp/B01CA34OU6,premium,high,0.1,0.0,0.04,73,False
B09GW6NYLR,TPhaeay Black Home Button Replacement Compatible with iPad Mini 5 7.9” 2019 A2133 A2124 A2125 A2126 Incl Flex Ribbon Cable Connector and Screwdriver,58,Tablet Replacement Parts,8.99,0.0,4.2,0,True,0.0,0,False,True,https://m.media-amazon.com/images/I/51z4BrPrciL._AC_UL320_.jpg,https://www.amazon.com/dp/B09GW6NYLR,budget,medium,0.0,0.0,0.0,37,False
B006FEPKX2,SE Ungrooved and Marked Ring Mandrel/Ring Sizer - JT-SP2,1,Beading & Jewelry Making,17.99,0.0,4.6,1763,True,34.386562,0,False,True,https://m.media-amazon.com/images/I/71Bzgu99UFL._AC_UL320_.jpg,https://www.amazon.com/dp/B006FEPKX2,mid,low,0.0,0.8575561,0.47165585,28,False
B0BZYQD5YB,"10mL Syringe for Liquid, Food, Oral, Scientific Labs, Measurement, Dispensing, Press-In Adapter, Craft, Big Tip with Cap- 3 Pack 10ml Syringes with tsp & mL Measurement",150,Lab & Scientific Products,4.87,0.0,4.9,0,True,0.0,1000,False,True,https://m.media-amazon.com/images/I/51XUZ-RQlXL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BZYQD5YB,budget,high,0.33333334,0.0,0.13333334,42,False
B08M9JBJ82,"31 Pieces Mini Finger Toys Set Includes Finger Skateboards, Finger Bikes, Mini Scooters and Matched Wheels and Tools Accessories Educational Toys for Party Favors",232,Finger Toys,17.59,0.0,4.0,0,True,0.0,200,False,True,https://m.media-amazon.com/images/I/81Q-lBIqViL._AC_UL320_.jpg,https://www.amazon.com/dp/B08M9JBJ82,mid,high,0.2,0.0,0.08,10,True
B07W6J5TQ9,"URAQT Car Trunk Organizer, Waterproof Car Storage Organiser with Multi-Pocket, Durable Foldable Children's Travel Storage for Car Backseat Cover",32,Child Safety Car Seats & Accessories,15.99,0.0,4.4,13021,True,41.68734,0,False,True,https://m.media-amazon.com/images/I/71HotopKhIS._AC_UL320_.jpg,https://www.amazon.com/dp/B07W6J5TQ9,mid,medium,0.0,0.7767093,0.42719012,77,False
B00A6G37SU,"BISSELL PowerFresh Steam Mop Pads (2 pk) with Fragrance discs (4 ct), 5938",175,Vacuum Cleaners & Floor Care,26.48,0.0,4.7,9855,True,43.22043,2000,False,True,https://m.media-amazon.com/images/I/61WAhOrObuL._AC_UL320_.jpg,https://www.amazon.com/dp/B00A6G37SU,premium,high,0.33333334,0.85849285,0.6055044,22,False
B09TG9TLS3,"2 PK - SimpleHouseware Stuffed Animals Jumbo Toy Storage Hammock, Black",124,Kids' Furniture,11.87,0.0,4.5,28801,True,46.2069,300,False,True,https://m.media-amazon.com/images/I/91gswltICUL._AC_UL320_.jpg,https://www.amazon.com/dp/B09TG9TLS3,budget,high,0.05,0.89910585,0.5145082,19,False
B07MZQMPMC,Metric M42 8% Cobalt Twist Drill Bits Set for Stainless Steel and Hard Metal (1mm-10mm/19pcs),153,Cutting Tools,15.89,0.0,4.4,0,True,0.0,600,False,True,https://m.media-amazon.com/images/I/71YyLQiGN8L._AC_UL320_.jpg,https://www.amazon.com/dp/B07MZQMPMC,mid,high,0.3,0.0,0.120000005,18,False
B0CC24FKLR,"USB Sound Card, Audio Adapter External Card with 3.5mm Headphone and Microphone Jack, Stereo Compatible Windows, MAC, Linux, PC,Laptop, Desktops,PS5 - Plug Play, Black",66,Computer External Components,3.99,0.0,0.0,0,False,0.0,0,False,True,https://m.media-amazon.com/images/I/510DP7tzmsL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CC24FKLR,budget,medium,0.0,0.0,0.0,68,False
B01M6ZFIVF,Go Green Power GG-113-SWLT Go Green Power Cordless COB LED Switch Night Light with Batteries Included,169,Home Lighting & Ceiling Fans,6.99,0.0,4.2,0,True,0.0,100,False,True,https://m.media-amazon.com/images/I/61oFSCKwJAL._AC_UL320_.jpg,https://www.amazon.com/dp/B01M6ZFIVF,budget,high,0.005,0.0,0.0019999999,57,False
B0B376CLN3,Automatic Cat Feeders Wi-Fi - 4L Dry Food Dispenser for Cats and Dogs 10 Meals per Day Smart Pet Feeder with Desiccant Bag Dual Power Supply 10S Voice Recorder,184,Small Animal Supplies,55.23,64.99,4.5,0,True,0.0,300,False,True,https://m.media-amazon.com/images/I/617XaaEimwL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B376CLN3,luxury,high,0.05,0.0,0.02,87,False
B07DMR7SZB,Co. FR-72 Carpenter's Folding Rule Lightweight Composite Construction Ruler with Easy-Read Inch Fractions - 6.5ft / 2m,213,Measuring & Layout,9.99,11.99,4.5,0,True,0.0,500,False,True,https://m.media-amazon.com/images/I/81VfX5KpFCL._AC_UL320_.jpg,https://www.amazon.com/dp/B07DMR7SZB,budget,high,0.25,0.0,0.1,34,False
B08HRH7TDQ,"Kids Digital Sport Waterproof Watch for Girls Boys, Kid Sports Outdoor LED Electrical Watches with Luminous Alarm Stopwatch Child Wristwatch",96,Girls' Watches,13.99,0.0,4.2,0,True,0.0,50,False,True,https://m.media-amazon.com/images/I/71q2fjRtx4L._AC_UL320_.jpg,https://www.amazon.com/dp/B08HRH7TDQ,mid,high,0.05,0.0,0.02,50,False
B00004T7TB,General Tools Angle Protractor #17 Stainless Steel Square Head - Measuring Tool for Carpenters & Woodworking Hobbyists,213,Measuring & Layout,12.99,0.0,4.4,0,True,0.0,500,False,True,https://m.media-amazon.com/images/I/61fTUDGje+L._AC_UL320_.jpg,https://www.amazon.com/dp/B00004T7TB,mid,high,0.25,0.0,0.1,48,False
B071CPV74B,Valleycomfy Microfiber Leather Steering Wheel Cover Universal 15 inch (Black),23,Automotive Interior Accessories,15.99,16.99,4.6,0,True,0.0,7000,True,True,https://m.media-amazon.com/images/I/71Fu5t6nkuL._AC_UL320_.jpg,https://www.amazon.com/dp/B071CPV74B,mid,high,0.35,0.0,0.19,8,True
B01C52YCU4,"The Original Gorilla Grip Extra Strong Rug Pad Gripper, Grips Keep Area Rugs in Place, Thick, Slip and Skid Resistant Pads for Hard Floors Under Carpet Mat Cushion and Hardwood Floor Protection 2x3 FT",165,Home Décor Products,8.32,9.79,4.4,42938,True,46.937157,3000,False,True,https://m.media-amazon.com/images/I/71TVnfWE72L._AC_UL320_.jpg,https://www.amazon.com/dp/B01C52YCU4,budget,high,0.075,0.8460147,0.49530807,73,False
B0BS1SS1HT,"1/2"" #8 Stainless Steel Zip Screws - Self-Piercing Easy Start Tip - Mill Finish - 1/4"" Slotted Hex Washer Head - Pack of 100 - Includes 1/4"" Magnetic Hex Driver – For Gutter Install",154,Fasteners,19.99,0.0,4.7,0,True,0.0,800,False,True,https://m.media-amazon.com/images/I/7141iXmn-+L._AC_UL320_.jpg,https://www.amazon.com/dp/B0BS1SS1HT,mid,high,0.13333334,0.0,0.053333335,67,False
B087B77FJC,Boy's Firm Ground Predator Freak .3,90,Boys' Shoes,49.99,60.0,4.6,0,True,0.0,100,False,True,https://m.media-amazon.com/images/I/719X1Ujl5+L._AC_UL320_.jpg,https://www.amazon.com/dp/B087B77FJC,luxury,high,0.05,0.0,0.02,95,False
B07BB7BC82,Boys' Solid Color Zipper Tie 15 inch/19 inch Polyester Satin Zipper Neckties,87,Boys' Accessories,6.99,7.99,4.3,0,True,0.0,400,True,True,https://m.media-amazon.com/images/I/612i9iXOnVL._AC_UL320_.jpg,https://www.amazon.com/dp/B07BB7BC82,budget,high,0.4,0.0,0.21000001,17,False
B091BRGMTZ,"MOES Tuya Zigbee Hub Gateway, Smart Home Bridge Wireless Remote Controller, Compatible with Alexa/Google Assistant.Work with All Tuya ZigBee Smart Products (2.4G WiFi), 2MQTT, White",186,Smart Home: Voice Assistants and Hubs,27.99,0.0,3.8,364,True,22.41961,0,False,True,https://m.media-amazon.com/images/I/519StTg7aLL._AC_UY218_.jpg,https://www.amazon.com/dp/B091BRGMTZ,premium,low,0.0,0.49717543,0.27344647,17,False
B07447SLFH,Guardians of the Galaxy,263,PC Games & Accessories,10.0,26.5,4.8,0,True,0.0,100,False,True,https://m.media-amazon.com/images/I/71bMH4GBB8L._AC_UY218_.jpg,https://www.amazon.com/dp/B07447SLFH,budget,high,0.01,0.0,0.0039999997,30,False
B09CGG9RDD,Dust Cover Dustproof Card Slot Cover Case Replacement for Nintend DS Lite NDS Lite NDSL Console (Pink),242,"Nintendo DS Games, Consoles & Accessories",11.99,0.0,4.0,0,True,0.0,0,False,True,https://m.media-amazon.com/images/I/31170VWkY-L._AC_UY218_.jpg,https://www.amazon.com/dp/B09CGG9RDD,budget,medium,0.0,0.0,0.0,70,False
B0018BVNIS,"HeatnBond PeelnStick 3346 Fabric Fuse Adhesive 5/8"" x 20 ft Roll",5,Scrapbooking & Stamping Supplies,3.97,0.0,4.5,0,True,0.0,1000,False,True,https://m.media-amazon.com/images/I/71gq-PDSTbL._AC_UL320_.jpg,https://www.amazon.com/dp/B0018BVNIS,budget,high,0.2,0.0,0.08,37,False
B0BGMFTMTQ,"Scotch Cushion Lock Protective Wrap, 12 in x 50 ft, Sustainable Packaging Solution for Packing, Shipping and Moving, No Scissors or Tape Needed, Great Alternative to Bubble Cushion Wrap (PCW-1250)",160,Packaging & Shipping Supplies,10.81,0.0,4.1,0,True,0.0,1000,False,True,https://m.media-amazon.com/images/I/61LZvSHxrzL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BGMFTMTQ,budget,high,0.1,0.0,0.04,27,False
B0BT6SF418,"Cry Babies Little Changers Eco-Friendly Flower Compact Miniature Playset (Styles May Vary), for Girls and Boys Ages 3 and Up",250,Legacy Systems,9.99,0.0,0.0,0,False,0.0,50,False,True,https://m.media-amazon.com/images/I/71FwgcEZ40L._AC_UY218_.jpg,https://www.amazon.com/dp/B0BT6SF418,budget,high,0.1,0.0,0.04,43,False
B01LXYP94D,Milwaukee 2627-20 M18 18-Volt Lithium-Ion Cordless Cut Out Tool Bare Tool,153,Cutting Tools,109.0,0.0,4.6,0,True,0.0,600,False,True,https://m.media-amazon.com/images/I/71ePtFmZFqL._AC_UL320_.jpg,https://www.amazon.com/dp/B01LXYP94D,luxury,high,0.3,0.0,0.120000005,17,False
B07BFKBFYJ,Complete 5000 Watts Gravity 0 Gauge Amplifier Installation Wiring Kit Amp PK1 0 Ga Blue - 250A + 300A Fuse Included - Perfect for Car/Truck/Motorcycle/RV/ATV,26,Car Electronics & Accessories,44.99,49.99,4.6,0,True,0.0,100,False,True,https://m.media-amazon.com/images/I/81oKUmeUGQL._AC_UL320_.jpg,https://www.amazon.com/dp/B07BFKBFYJ,luxury,high,0.2,0.0,0.08,33,False
B07RYT3ZLK,"Shark Temporary Tattoos(54pcs),COKOHAPPY Shark Tattoo Body Stickers Costume Accessories for Ocean Sea Shark Themed Baby Shower Birthday Party Favor Supplies Decor for Boy Girls Kids Party Bag Filler",216,Kids' Party Supplies,6.99,0.0,4.6,587,True,29.332945,100,False,True,https://m.media-amazon.com/images/I/71NTVAO5G9L._AC_UL320_.jpg,https://www.amazon.com/dp/B07RYT3ZLK,budget,high,0.1,0.68985957,0.41942278,100,False
B0C9D4XX5R,"3DS USB Charging Cable Power Charger Cord Compatible with New 3DS XL, New 3DS, 3DS XL, 3DS, New 2DS XL, New 2DS, 2DS XL, 2DS, DSi, DSi XL",242,"Nintendo DS Games, Consoles & Accessories",7.99,0.0,0.0,0,False,0.0,0,False,True,https://m.media-amazon.com/images/I/51S5WLF2DnL._AC_UY218_.jpg,https://www.amazon.com/dp/B0C9D4XX5R,budget,medium,0.0,0.0,0.0,63,False
B081J78KFC,"EISCO Mineral ID Kit - 7 Pieces - Includes Streak Plate, Glass Plate, Dropper Bottle, Magnet, Nail, Copper Square & Retractable Hand Lens - Great for Geology Classrooms & Basic Field Testing",155,Science Education Supplies,17.49,0.0,4.3,0,True,0.0,100,False,True,https://m.media-amazon.com/images/I/71aIuBVWVRL._AC_UL320_.jpg,https://www.amazon.com/dp/B081J78KFC,mid,high,0.1,0.0,0.04,45,False
B07MCD5NJ4,"Fitbit Ace 2 Activity Tracker for Kids, 1 Count, Night Sky + Neon Yellow",68,Wearable Technology,101.0,0.0,4.6,19613,True,45.466396,0,False,True,https://m.media-amazon.com/images/I/61fZVI7My1L._AC_UL320_.jpg,https://www.amazon.com/dp/B07MCD5NJ4,luxury,low,0.0,0.9723335,0.5347834,2,True
B07SJ8SQ6Q,"Sink Soap Dispenser Tube Kit, 47” with Upgraded Check Value, Never Fill The Little Bottle Again (White-1pcs)",208,Kitchen & Bath Fixtures,12.97,17.98,4.4,0,True,0.0,3000,False,True,https://m.media-amazon.com/images/I/61DDDZp0VfL._AC_UL320_.jpg,https://www.amazon.com/dp/B07SJ8SQ6Q,mid,high,0.1,0.0,0.04,89,False
B08DY662R9,"Atlamia Self Cleaning Slicker Brush,Dog Brush & Cat Brush with Massage Particles,Removes Loose hair & Tangles,Skin Friendly & Promote Circulation-Blue",180,Dog Supplies,7.49,0.0,4.4,0,True,0.0,7000,False,True,https://m.media-amazon.com/images/I/61ynpx3M-0L._AC_UL320_.jpg,https://www.amazon.com/dp/B08DY662R9,budget,high,0.23333333,0.0,0.093333334,55,False
B0B2MZH6QZ,"50 PCS Premium Party Favors Toys for Kids,Assortment Mini Pop Fidget it Toys for All Ages Kids,Classroom Prizes,Treasure Chest, Prize Box Toys, Goody Bag Fillers,Carnival Prizes for Boys Girls 4-10",177,Party Supplies,18.99,0.0,4.7,0,True,0.0,4000,False,True,https://m.media-amazon.com/images/I/81qv1s0+EUL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B2MZH6QZ,mid,high,0.4,0.0,0.16,20,False
B01C8PH0OI,"MarineLand Magnum Polishing Internal Canister Filter, For aquariums Up To 97 Gallons, 10.5 IN (ML90770)",181,Fish & Aquatic Pets,87.65,96.99,4.2,0,True,0.0,800,False,True,https://m.media-amazon.com/images/I/81GbNk+7RiL._AC_UL320_.jpg,https://www.amazon.com/dp/B01C8PH0OI,luxury,high,0.16,0.0,0.063999996,91,False
B008PH86KQ,Adventure Rolling Travel Duffel Bag,99,Travel Duffel Bags,23.99,0.0,4.0,0,True,0.0,400,False,True,https://m.media-amazon.com/images/I/81n8yKkUHqL._AC_UL320_.jpg,https://www.amazon.com/dp/B008PH86KQ,premium,high,0.13333334,0.0,0.053333335,59,False
B01B8VPM7A,"LED Flashlight 2Pack High Lumens,Bright, Zoomable, Waterproof, Powerful, Emergency Tactical A100 LED Flashlights for Home and 5 Modes, Flashlight for Camping Gear、Hiking、Walking（2Pack）",205,Safety & Security,10.99,0.0,4.6,0,True,0.0,5000,False,True,https://m.media-amazon.com/images/I/81bG+LU5lOL._AC_UL320_.jpg,https://www.amazon.com/dp/B01B8VPM7A,budget,high,0.16666667,0.0,0.06666667,33,False
B09VBGQPCW,"TashiBox Shopping Bags/Thank You Bags/Reusable and Disposable Grocery Bags - Measures 11.5"" X 6.25"" X 21"", 15mic, 0.6 Mil…",161,Retail Store Fixtures & Equipment,17.99,0.0,4.6,0,True,0.0,900,False,True,https://m.media-amazon.com/images/I/71hCDrjJaaL._AC_UL320_.jpg,https://www.amazon.com/dp/B09VBGQPCW,mid,high,0.45,0.0,0.17999999,11,False
B000KTAP6K,edding 2-3 mm Round Tip Textile Marker - Blue,2,Fabric Decorating,7.4,0.0,4.2,5754,True,36.36286,0,False,True,https://m.media-amazon.com/images/I/510MmYRImvL._AC_UL320_.jpg,https://www.amazon.com/dp/B000KTAP6K,budget,low,0.0,0.72607994,0.39934397,59,False
B0B14TWGQY,Soft Cloth Books Baby Books Bath Books 6-Pack for Baby Infant Toddler Kids Crinkle Squeaky Washable Chewable Non-Toxic Early Educational Giftable,39,Baby Gifts,12.29,0.0,4.7,0,True,0.0,1000,False,True,https://m.media-amazon.com/images/I/81rqt+LrOYL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B14TWGQY,mid,high,0.1,0.0,0.04,17,False
B08911JGGW,"JISULIFE Portable Neck Fan, Hands Free Bladeless Fan, 4000 mAh Battery Operated Wearable Personal Fan, Leafless, Rechargeable, Headphone Design, USB Powered Desk Fan,3 Speeds-Dark Green",171,"Heating, Cooling & Air Quality",31.99,39.99,4.3,0,True,0.0,10000,False,True,https://m.media-amazon.com/images/I/61R35W4wklL._AC_UL320_.jpg,https://www.amazon.com/dp/B08911JGGW,premium,high,0.33333334,0.0,0.13333334,20,False
B0952SQ255,"PS Vita Charger, AC Adapter Wall Charger Compatible with Sony Playstation Vita 1000 (Only Compatible with PSV 1000)",251,"PlayStation Vita Games, Consoles & Accessories",11.99,0.0,4.4,754,True,29.157558,0,False,True,https://m.media-amazon.com/images/I/710-HTxC9ML._AC_UY218_.jpg,https://www.amazon.com/dp/B0952SQ255,budget,low,0.0,0.6374782,0.350613,45,False
B07979NP2M,"Girls and Toddlers' Leggings, Multipacks",91,Girls' Clothing,33.3,34.99,4.6,15375,True,44.346592,400,False,True,https://m.media-amazon.com/images/I/71tPcJGvuIL._AC_UL320_.jpg,https://www.amazon.com/dp/B07979NP2M,premium,high,0.04,0.86149126,0.48982018,91,False
B0BXRF9C19,Initial Jute Tote Bag with Zipper Pocket Adjustable Strap Beach Bag Personalized Embroidery Birthday Gifts for Women,101,Travel Tote Bags,16.99,29.99,4.6,0,True,0.0,200,False,True,https://m.media-amazon.com/images/I/813G3p1rYZL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BXRF9C19,mid,high,0.02,0.0,0.007999999,56,False
B016MY21XG,"Doggie Dailies Glucosamine for Dogs – 225 Chews – Advanced Joint Supplement for Dogs with Chondroitin, MSM, Hyaluronic Acid & CoQ10 – Premium Dog Glucosamine (Chicken)",180,Dog Supplies,38.77,0.0,4.5,0,True,0.0,6000,False,True,https://m.media-amazon.com/images/I/61YUAc0jWHL._AC_UL320_.jpg,https://www.amazon.com/dp/B016MY21XG,luxury,high,0.2,0.0,0.08,87,False
B08ZHRDZ3P,"Alphabet Puzzle Wooden Puzzles for Toddlers 1 2 3 4 5 Year Old, ABC Puzzle Shape Alphabet Learning Puzzles Toys with Puzzle Board & Letter Blocks, Preschool Educational for Girls Boys",227,Puzzles,11.99,15.99,4.6,0,True,0.0,1000,False,True,https://m.media-amazon.com/images/I/71-dGPQsHBS._AC_UL320_.jpg,https://www.amazon.com/dp/B08ZHRDZ3P,budget,high,0.33333334,0.0,0.13333334,8,True
B00BC39YFQ,"Klein Tools 11063W Wire Cutter / Wire Stripper, Heavy Duty Automatic Wire Stripper Tool for 8-20 AWG Solid and 10-22 AWG Stranded Electrical Wire,Blue/Black",146,Industrial Power & Hand Tools,29.97,41.94,4.8,0,True,0.0,2000,False,True,https://m.media-amazon.com/images/I/51cWJR-r31L._AC_UL320_.jpg,https://www.amazon.com/dp/B00BC39YFQ,premium,high,0.2,0.0,0.08,87,False
B0CFXSY2MM,"PGmoon Console Backpack Compatible with Playstation 5 Travel Carrying Case Bag with Protective Liner Fits 15.6"" Laptop, Headset, Controllers and Most Gaming Accessories (Patent Design)",261,"PlayStation 5 Consoles, Games & Accessories",49.99,0.0,5.0,1,True,3.465736,0,False,True,https://m.media-amazon.com/images/I/81ibqZM0sgL._AC_UY218_.jpg,https://www.amazon.com/dp/B0CFXSY2MM,luxury,medium,0.0,0.07453484,0.040994164,57,False
