product_id,product_title,category_id,category_name,price,list_price,rating,review_count,has_rating,weighted_score,units_sold_last_month,is_best_seller,has_title,image_url,product_url,price_segment,popularity_tier,llm_brand_guess,llm_product_type,llm_attributes_json,llm_keywords_json,llm_title_clean,llm_model,created_at_utc,llm_error
B0B6MNYH9V,"FASTINK 962XL Ink Cartridges Combo Pack Remanufactured HP 962 XL Work for HP 9015e 9015 9010 9018 9018e 9020 9012 9016 9013 9014 9022 9023 Series Printer, 4 Pack",72,Office Electronics,60.99,69.99,3.7,4,True,5.9549203,0,False,True,https://m.media-amazon.com/images/I/71DPZzHNBLL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B6MNYH9V,luxury,low,,,,,,,,
B09PVF72RJ,"Becommend Smart Dynamic Cupping Therapy Set,Cellulite Massager 3 in 1 Vacuum Therapy Machine, Remover,Gua Sha Massage Tool with12 Level Temperature and Suction, Red",128,Wellness & Relaxation Products,26.89,0.0,4.0,1059,True,27.864098,1000,False,True,https://m.media-amazon.com/images/I/61p0a36NcGL._AC_UL320_.jpg,https://www.amazon.com/dp/B09PVF72RJ,premium,high,,,,,,,,
B09782NJGT,"YIZBAP 2PCS 6x5.5 to 5x5.5 Wheel adapters, 2 inch 6x139.7mm to 5x139.7mm Wheel adapters 108mm Hub bore with 14x1.5 Thread Pitch",16,Automotive Tires & Wheels,89.99,0.0,4.0,138,True,19.737896,0,False,True,https://m.media-amazon.com/images/I/61K-eKA3JcL._AC_UL320_.jpg,https://www.amazon.com/dp/B09782NJGT,luxury,low,,,,,,,,
B07FXRMXGV,Stamperia SBBL48 Craft Paper Multi,5,Scrapbooking & Stamping Supplies,9.56,13.0,4.8,0,True,0.0,0,False,True,https://m.media-amazon.com/images/I/71fpvp7vL8L._AC_UL320_.jpg,https://www.amazon.com/dp/B07FXRMXGV,budget,medium,,,,,,,,
B08BNZ761D,LBSBO LGBT Adjustable Bracelet Rainbow Gay & Lesbian Pride Bracelet,88,Boys' Jewelry,10.86,0.0,4.0,0,True,0.0,0,False,True,https://m.media-amazon.com/images/I/61BdpDDHGFL._AC_UL320_.jpg,https://www.amazon.com/dp/B08BNZ761D,budget,low,,,,,,,,
B005K2429I,Cole Hersee 24213 12V 200A Continuous Solenoid,21,Automotive Replacement Parts,57.34,61.74,4.6,0,True,0.0,100,False,True,https://m.media-amazon.com/images/I/71B+lIORWtL._AC_UL320_.jpg,https://www.amazon.com/dp/B005K2429I,luxury,high,,,,,,,,
B07PSFHX1K,6Sets 415 Chain Master Link for 49cc 66cc 80cc 2-Cycle 2 Cycle Motorized Bicycle Bike Gas Engine Parts…,28,Motorcycle & Powersports,6.99,0.0,4.5,0,True,0.0,50,False,True,https://m.media-amazon.com/images/I/61pWZ-yiZoL._AC_UL320_.jpg,https://www.amazon.com/dp/B07PSFHX1K,budget,high,,,,,,,,
B00HEQXYSI,ASSASSIN'S CREED BROTHERHOOD PS3,243,"PlayStation 3 Games, Consoles & Accessories",34.99,0.0,3.3,0,True,0.0,0,False,True,https://m.media-amazon.com/images/I/9173IyM-nsL._AC_UY218_.jpg,https://www.amazon.com/dp/B00HEQXYSI,premium,medium,,,,,,,,
B0BB8JWWCD,Mens Kyrie Infinity CZ0204 001 Fire and Ice - Size 13,114,Men's Shoes,128.97,0.0,5.0,0,True,0.0,0,False,True,https://m.media-amazon.com/images/I/61qVdXejbuL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BB8JWWCD,luxury,low,,,,,,,,
B0BMVLRNL9,Didiseaon 2pcs Car Hanging Ornament Heart Rearview Mirror Pendant with Sublimation Blank Heat Transfer Photo Frame for Automobiles Home Window Christmas Ornaments,4,Printmaking Supplies,12.59,0.0,5.0,1,True,3.465736,0,False,True,https://m.media-amazon.com/images/I/51VIcMPvIuL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BMVLRNL9,mid,low,,,,,,,,
B094R35NN5,"MOSISO 15.6-16 inch 35L Laptop Backpack with USB Charging Port for Women Men, Waterproof Hardshell Travel Business Computer Bag, Anti-Theft Daypack with Luggage Strap, Black",109,Laptop Bags,39.99,0.0,4.6,0,True,0.0,0,False,True,https://m.media-amazon.com/images/I/61rPtMqU1pL._AC_UL320_.jpg,https://www.amazon.com/dp/B094R35NN5,luxury,medium,,,,,,,,
B07NBHC7VT,"[ J&J Products, Inc] 8-32 Brass Insert 50pcs, 0.251 in OD, 0.185 in Length, Female 8-32 Thread, Press Fitting or Injection Molding Type, 50 pcs",154,Fasteners,16.98,0.0,4.5,0,True,0.0,0,False,True,https://m.media-amazon.com/images/I/71Po5rKhosL._AC_UL320_.jpg,https://www.amazon.com/dp/B07NBHC7VT,mid,low,,,,,,,,
B08PSXCYQY,Pair 5mm-6mm Green Rectangle Universal Screw Mount Reflective Warning Reflector for Motorcycle Bike,15,Heavy Duty & Commercial Vehicle Equipment,8.49,9.29,4.3,0,True,0.0,0,False,True,https://m.media-amazon.com/images/I/81vHovHOenL._AC_UL320_.jpg,https://www.amazon.com/dp/B08PSXCYQY,budget,medium,,,,,,,,
B07ZFXVYFG,Ceiling Fan Chain Pulls White Wooden Pull Chain Extension for Ceiling Light Fan Chain 2 Pack,209,Lighting & Ceiling Fans,7.99,0.0,4.7,0,True,0.0,0,False,True,https://m.media-amazon.com/images/I/612MAX+xaWL._AC_UL320_.jpg,https://www.amazon.com/dp/B07ZFXVYFG,budget,low,,,,,,,,
B00KPLLR5Q,"GRABBER BUDDY, Innovative Reacher Tool 36 inch, White, Blue, Aluminum, 1 Count",133,Home Use Medical Supplies & Equipment,13.78,0.0,4.4,0,True,0.0,500,False,True,https://m.media-amazon.com/images/I/51JOD4k0t7L._AC_UL320_.jpg,https://www.amazon.com/dp/B00KPLLR5Q,mid,high,,,,,,,,
B0BKRMXX9R,"Tape Measure, 5 Packs 120 Inch/300cm Dual Scale Measuring Tape for Body Measurements, Sewing Fabric Soft Small Cloth Tailor Waist Tape Measure Body Measuring Tape Weight Loss",6,Sewing Products,4.98,0.0,4.8,0,True,0.0,100,False,True,https://m.media-amazon.com/images/I/81AzHEW5E3L._AC_UL320_.jpg,https://www.amazon.com/dp/B0BKRMXX9R,budget,high,,,,,,,,
B0C3C556HR,"6 Colors Lip Tint Stain Set, Korean Lip Gloss Lip Tint Stain Plumping Mini Liquid Lipstick, Multi-use Lip and Cheek Tint, Long lasting Non-Stick Cup Waterproof, High Pigment, Vivid Color Makeup",48,Makeup,8.99,0.0,3.9,150,True,19.56739,400,False,True,https://m.media-amazon.com/images/I/71FRKsLxmmL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C3C556HR,budget,high,,,,,,,,
B09H4HHQ9P,"Little Bado Kids Baseball Tee, T Ball Set for Kids and Toddlers, Includes 3 Balls, Teeball Batting Tee, Outdoor Sport Toy Tball Games for Boys & Girls, Kids Ages 3-12 Years",228,Sports & Outdoor Play Toys,14.62,16.22,3.4,97,True,15.588889,100,False,True,https://m.media-amazon.com/images/I/61g0sXXSU0L._AC_UL320_.jpg,https://www.amazon.com/dp/B09H4HHQ9P,mid,high,,,,,,,,
B0BXCVLVDG,Baby Shower Cap Adjustable Baby Hair Washing Guard Bath Shield Visor Hat Eyes and Ears Head Protection (11.42in x 10.24in) Waterproof Silicone Bath Shampoo Cap for Kids Toddler (Pink),33,Baby Safety Products,8.68,0.0,0.0,0,False,0.0,0,False,True,https://m.media-amazon.com/images/I/41ua53aoqtL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BXCVLVDG,budget,medium,,,,,,,,
B000KL2YB2,"Louisville Ladder 6-Foot Fiberglass Step Ladder, 300-Pound Capacity, FS1506",212,Building Supplies,174.94,235.17,4.7,0,True,0.0,0,False,True,https://m.media-amazon.com/images/I/51B0MfFWB1L._AC_UL320_.jpg,https://www.amazon.com/dp/B000KL2YB2,luxury,low,,,,,,,,
B09ZV1RYCD,"stonylab Electrode Holder, Multi-Purpose Electrode Holder with Detachable Stainless Steel Gator Clip and PTFE Body, 80 mm",145,"Test, Measure & Inspect",34.59,0.0,0.0,0,False,0.0,0,False,True,https://m.media-amazon.com/images/I/41nNoYufx1L._AC_UL320_.jpg,https://www.amazon.com/dp/B09ZV1RYCD,premium,medium,,,,,,,,
B09PVBRHYQ,POKÉMON TCG: Stacking TIN,230,Baby & Toddler Toys,12.98,13.7,4.2,130,True,20.475828,0,False,True,https://m.media-amazon.com/images/I/617uFgBFCIL._AC_UL320_.jpg,https://www.amazon.com/dp/B09PVBRHYQ,mid,low,,,,,,,,
B0BJQ74KNT,"【1000 Mbps】WESECUU 8 Port PoE Switch (8 PoE Ports + 2 Ethernet Uplink Ports), 802.3 af/at, Plug & Play, 120W, AI Watchdog, Extend to 250m &1000/100/10 Mbps with Sturdy Metal Case for Wide Application",60,Computer Networking,49.99,0.0,0.0,0,False,0.0,0,False,True,https://m.media-amazon.com/images/I/61maoxG9NoL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BJQ74KNT,luxury,medium,,,,,,,,
B09V2PY6MF,"A Nice Night Faux Fur Reading Pillow Bed Wedge Large Adult Children Backrest with Arms Back Support for Sitting Up in Bed/Couch for Bedrest,Ivory",164,Bedding,38.99,45.99,4.4,0,True,0.0,800,False,True,https://m.media-amazon.com/images/I/710hhL-i4JL._AC_UL320_.jpg,https://www.amazon.com/dp/B09V2PY6MF,luxury,high,,,,,,,,
B09NQ23RVY,Pink Heart String Lights 6.5ft 10 LED Valentines Lights Battery Operated Heart Decoration for Home Window Girls Room Wedding Party Mother's Day(Warm White),168,Seasonal Décor,14.99,0.0,4.4,0,True,0.0,0,False,True,https://m.media-amazon.com/images/I/71iDkbpadBL._AC_UL320_.jpg,https://www.amazon.com/dp/B09NQ23RVY,mid,low,,,,,,,,
B0BY8R9HPH,"Rainbow Potty Training Reward Chart with Stickers, Sunshine & Rainbow Themed Behavior Chart for Kids, Toilet Training Chart for Girls Boys (06)",34,Toilet Training Products,9.98,0.0,0.0,0,False,0.0,0,False,True,https://m.media-amazon.com/images/I/81RLJt0QELL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BY8R9HPH,budget,medium,,,,,,,,
B00RXKEB28,"100 Pcs 2 3/4 X 3 3/4 Clear Resealable Cello/cellophane Bags Good for 2x3 Item, Business Card",12,Gift Wrapping Supplies,5.95,0.0,4.8,0,True,0.0,400,False,True,https://m.media-amazon.com/images/I/51ECoKtdgsL._AC_UL320_.jpg,https://www.amazon.com/dp/B00RXKEB28,budget,high,,,,,,,,
B09BW39W7M,"Core, Outdoor Sports Watch, Multiple Styles/Colors",68,Wearable Technology,283.75,299.0,4.3,0,True,0.0,0,False,True,https://m.media-amazon.com/images/I/612FBwVgxCL._AC_UL320_.jpg,https://www.amazon.com/dp/B09BW39W7M,luxury,medium,,,,,,,,
B0BLVPM8J7,"Plum Blossom Positioning Gauge, Universal Sewing Machine, Durable Steel Sewing Edge Guide with 2 Screws, Fits Most Makes & Models of Industrial & Home Sewing Machines",6,Sewing Products,8.99,0.0,3.8,0,True,0.0,100,False,True,https://m.media-amazon.com/images/I/61kmmUZ4BuL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BLVPM8J7,budget,high,,,,,,,,
B004LWZZ08,"Munchkin Formula Dispenser, Colors May Vary",30,Baby & Toddler Feeding Supplies,13.65,0.0,3.3,78,True,14.419178,0,False,True,https://m.media-amazon.com/images/I/919MMxHefhL._AC_UL320_.jpg,https://www.amazon.com/dp/B004LWZZ08,mid,low,,,,,,,,
B0BD85VKSV,"Gabxy Protective Case for Switch Lite,Switch Lite Grip Protector Case,Hand Grip Cover Case with Anti-Scratch and Shock-Absorption Soft TPU (Blue)",260,"Nintendo Switch Consoles, Games & Accessories",13.97,0.0,5.0,3,True,6.931472,0,False,True,https://m.media-amazon.com/images/I/61XU-Q8CbYL._AC_UY218_.jpg,https://www.amazon.com/dp/B0BD85VKSV,mid,low,,,,,,,,
B095HGNBVN,"Stroller Fan, Pink Baby Stroller Fans Clip On Car Seat, Battery Operated Portable Fan with 3 Level Wind Speeds and LED Lighting Available for Stroller, Car Seat and more",44,Baby Strollers & Accessories,21.98,0.0,4.7,0,True,0.0,0,False,True,https://m.media-amazon.com/images/I/616arY7N86S._AC_UL320_.jpg,https://www.amazon.com/dp/B095HGNBVN,premium,low,,,,,,,,
B0CGHVQJXM,Friendship Bracelets Magnetic Couple Relationship Distance Bracelet Heart Energy Stone Beads Metal Anime Charm Pinky Promise Pink Best Friends Distance Matching Bracelet for Women Girl Valentine Family,95,Girls' Jewelry,8.99,0.0,0.0,0,False,0.0,0,False,True,https://m.media-amazon.com/images/I/51oHQevUeQL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CGHVQJXM,budget,low,,,,,,,,
B0B65JKBX2,"MELIFE 3D Printer Controller Kit RepRap, RAMPS 1.4 + Mega 2560 Board + 5pcs A4988 Stepper Motor Driver with Heatsink + LCD 12864 Graphic Smart Display 3D Printer Controller Kit for RepRap.",157,Additive Manufacturing Products,40.99,0.0,5.0,1,True,3.465736,0,False,True,https://m.media-amazon.com/images/I/817SdszkmVL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B65JKBX2,luxury,low,,,,,,,,
B01AAXASBM,Bingo Machine Cage Game Set | with Bingo Balls | Classic Cage | Bingo Tray,223,Games & Accessories,21.89,24.89,4.1,0,True,0.0,100,False,True,https://m.media-amazon.com/images/I/71FJr-bNCvL._AC_UL320_.jpg,https://www.amazon.com/dp/B01AAXASBM,premium,high,,,,,,,,
B0BFWWVK2Q,"DETUOSI Rotating Case for Galaxy Tab A 8.0"" 2018 (SM-T387v / SM-T387t), 360° Swivel Multi-Angle Stand Folio Leather Protective Book Cover Shell for Samsung Galaxy A 8.0"" 2018 with Elastic Band Closure",64,Tablet Accessories,14.99,0.0,4.5,0,True,0.0,0,False,True,https://m.media-amazon.com/images/I/71NWQ4T+KEL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BFWWVK2Q,mid,medium,,,,,,,,
B0BSKM6G5F,Thomas & Friends Mystery Toy Trains Collection of Color Reveal Engines with Color-Changing Action Plus Surprise Cargo for Kids Ages 3 Years+,234,Kids' Play Trains & Trams,17.99,0.0,4.5,0,True,0.0,100,False,True,https://m.media-amazon.com/images/I/8165YCV5JmL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BSKM6G5F,mid,high,,,,,,,,
B0829TXSK9,"Du-Bro Kwik Sand Lightweight Aluminum Hand Sander Sanding Block with Comfortable Ergonomic Grip, Includes 3-Pack Precut Self-Adhesive Sandpaper (1 Each of 80, 150, and 220 grit), 11 Inch,Silver",142,Abrasive & Finishing Products,18.66,0.0,5.0,0,True,0.0,0,False,True,https://m.media-amazon.com/images/I/61VzwtXUPpL._AC_UL320_.jpg,https://www.amazon.com/dp/B0829TXSK9,mid,medium,,,,,,,,
B091DYQVZQ,"Outdoor String Lights,100Ft G40 Globe LED Outdoor Lights for Patio with 52 Shatterproof Bulbs(2 Spare), String Lights for Outside, Cafe, Porch, Backyard,Market",209,Lighting & Ceiling Fans,47.99,0.0,4.5,0,True,0.0,0,False,True,https://m.media-amazon.com/images/I/71nwviA3-9L._AC_UL320_.jpg,https://www.amazon.com/dp/B091DYQVZQ,luxury,low,,,,,,,,
B0B51KSZFX,"Cat Food Mat, Silicone Pet Food Mat for Floor, Waterproof Non Slip Pet Feeding Mat, Raised Edge Cat Bowl Mat to Stop Food Spills and Water Messes (Black+M)",180,Dog Supplies,8.99,0.0,4.6,0,True,0.0,100,False,True,https://m.media-amazon.com/images/I/61vajOP5BcL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B51KSZFX,budget,high,,,,,,,,
B0C88W4R16,"RFID Shielding Bag, Car Key FOB Cage Protector, RFID Signal Blocking Bag Shielding Cage Pouch Wallet Case for Cell Phone Privacy Protection, Anti-Spying Pouch, Anti-Tracking Case (Large)",23,Automotive Interior Accessories,14.99,0.0,0.0,0,False,0.0,0,False,True,https://m.media-amazon.com/images/I/31SHi33mzNL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C88W4R16,mid,medium,,,,,,,,
B0C8SZ5GHX,"Body Shape Display Clothes Hangers 10 Pack, Luxury Gold Metal Wire Swimsuit and Bikini Hangers, Lingerie Hangers for Closet Organization, Bathing Suit Hangers for Dress, Tank Top, Bra",161,Retail Store Fixtures & Equipment,55.59,0.0,0.0,0,False,0.0,0,False,True,https://m.media-amazon.com/images/I/71vXcwdTx4L._AC_UL320_.jpg,https://www.amazon.com/dp/B0C8SZ5GHX,luxury,medium,,,,,,,,
B003AW2UHQ,Prothane 55-82 GM Front Control Arm Bushings - Red,18,Automotive Performance Parts & Accessories,66.93,71.99,4.8,0,True,0.0,0,False,True,https://m.media-amazon.com/images/I/61bbDmVmPqL._AC_UL320_.jpg,https://www.amazon.com/dp/B003AW2UHQ,luxury,medium,,,,,,,,
B0BV18W28B,"Dell Precision 3530 15.6"" FHD Core i7-8850H 2.6GHz, 32GB RAM, 512GB Solid State Drive, Windows 10 Pro 64Bit, CAM, Nvidia Quadro P600 4GB (Renewed)",57,Computers & Tablets,408.0,0.0,4.0,0,True,0.0,0,False,True,https://m.media-amazon.com/images/I/61WRo8MZpAS._AC_UL320_.jpg,https://www.amazon.com/dp/B0BV18W28B,luxury,low,,,,,,,,
B071GRG26Y,"FolkArt Color Shift Glossy Metallic Finish Acrylic Craft Paint Set Designed for Beginners and Artists, Non-Toxic Formula Perfect for Indoor and Outdoor Projects, 2 oz, 8 Fl Oz",10,"Painting, Drawing & Art Supplies",36.75,39.99,4.8,0,True,0.0,0,False,True,https://m.media-amazon.com/images/I/81TixDo0o7L._AC_UL320_.jpg,https://www.amazon.com/dp/B071GRG26Y,luxury,medium,,,,,,,,
B08L6F1199,AAOTOKK Power Video Balun DC BNC to Cat5 RJ45 Network Transceiver HD-CVI/TVI/AHD/CVBS with DC Connector for 720P 960P 1080P 3MP 4MP 5MP 8MP CCTV Security DVR Surveillance Camera System(18cm-4Pairs),80,Security & Surveillance Equipment,19.69,0.0,4.2,0,True,0.0,0,False,True,https://m.media-amazon.com/images/I/81r1Vr+X7GL._AC_UL320_.jpg,https://www.amazon.com/dp/B08L6F1199,mid,low,,,,,,,,
B0C4H1MXSL,Apricot Lamb Food Toys Plush Corn Stuffed Animal Soft Cuddly Perfect for Child 7 Inches,229,Stuffed Animals & Plush Toys,15.99,0.0,5.0,0,True,0.0,0,False,True,https://m.media-amazon.com/images/I/71MyO-QP8hL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C4H1MXSL,mid,medium,,,,,,,,
B09CGLMQD1,"Acacia Wood Serving Tray with Handles,Wooden Tray, Snack Tray, Breakfast Tray, Great for, Breakfast, Coffee Tables, Homes, Restaurant|Size- 15"" x 10"" x 1.6""",156,Food Service Equipment & Supplies,15.59,0.0,4.4,0,True,0.0,200,False,True,https://m.media-amazon.com/images/I/61gAFLGgStL._AC_UL320_.jpg,https://www.amazon.com/dp/B09CGLMQD1,mid,high,,,,,,,,
B091SW8BD5,"Measuring Spoons Set, Heavy Duty Stainless Steel Measuring Spoons, Mini Measuring Spoon for Cooking Baking, Tablespoon Teaspoon for Dry or Liquid Ingredients, Fits in Spice Jar,set of 5",170,Kitchen & Dining,6.09,6.99,4.8,0,True,0.0,600,False,True,https://m.media-amazon.com/images/I/619k+Uy2quL._AC_UL320_.jpg,https://www.amazon.com/dp/B091SW8BD5,budget,high,,,,,,,,
B0B4FZN3QD,Inspirational Bible Verse Canvas Print Decor Pink Luke 1 : 45 Christian Wall Painting Posters 12”X15” Boho Home Office Decoration (Framed),174,Wall Art,19.99,0.0,4.3,0,True,0.0,50,False,True,https://m.media-amazon.com/images/I/61Lb+mC37ML._AC_UL320_.jpg,https://www.amazon.com/dp/B0B4FZN3QD,mid,high,,,,,,,,
B0CBFSRG24,"Witch Black Cat DIY Diamond Painting Kits Perfect for Beginners, Full Round Diamond Sparkling Gemstone Craft, Original Design Hd Pattern Embroidery Kit, for Halloween Home Decor Gifts 8x12inch",8,Needlework Supplies,6.2,0.0,5.0,0,True,0.0,0,False,True,https://m.media-amazon.com/images/I/61Ht+pgKp5L._AC_UL320_.jpg,https://www.amazon.com/dp/B0CBFSRG24,budget,low,,,,,,,,
B00H4FH5VQ,"Freshscent Shaving Cream Packs, 0.25 Ounce (Pack of 100)",53,Shaving & Hair Removal Products,13.95,0.0,4.5,443,True,27.431211,300,False,True,https://m.media-amazon.com/images/I/61gNDm-e1XL._AC_UL320_.jpg,https://www.amazon.com/dp/B00H4FH5VQ,mid,high,,,,,,,,
B07H5NZ4LY,eXtremeRate White Soft Touch Custom Faceplate Shell Compatible with ps4 Slim Pro Controller CUH-ZCT2 JDM-040/050/055 - Controller NOT Included,253,"PlayStation 4 Games, Consoles & Accessories",15.99,0.0,3.9,130,True,19.01327,0,False,True,https://m.media-amazon.com/images/I/61JD0uZNJ9L._AC_UY218_.jpg,https://www.amazon.com/dp/B07H5NZ4LY,mid,low,,,,,,,,
B0947BZVTV,"Bernat Symphony Yarn, 225g, Granite",3,Knitting & Crochet Supplies,13.99,0.0,0.0,0,False,0.0,0,False,True,https://m.media-amazon.com/images/I/81DUlEZgUiL._AC_UL320_.jpg,https://www.amazon.com/dp/B0947BZVTV,mid,medium,,,,,,,,
B0B93DTY5Y,"Fall Throw Blanket Pumpkin Blanket Throw Soft Warm Plush Fall Decor Flannel Fuzzy Picnic Throw Blanket Orange Leaf Autumn Blanket for Couch Sofa Chairs Holiday Blankets and Throws 50""x40""",164,Bedding,19.99,28.99,3.9,0,True,0.0,0,False,True,https://m.media-amazon.com/images/I/81N7zqgXdfL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B93DTY5Y,mid,low,,,,,,,,
B0BZCH5ZJ1,"Hand Mirror, Large Handheld Mirror with Handle for Barber Haircut Salon, Shaving or Makeup, Hand Held Mirror for Vanity/Bathroom/Traval, Regular Non-Magnifying (Square Black 9"" x 8"")",50,Beauty Tools & Accessories,7.99,0.0,4.3,0,True,0.0,200,False,True,https://m.media-amazon.com/images/I/811DNgpDSrL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BZCH5ZJ1,budget,high,,,,,,,,
B00T5JPFWA,"Gold Peak Sweetened Black Iced Tea Drink, 16.9 fl oz, 6 Pack",170,Kitchen & Dining,7.18,0.0,4.8,0,True,0.0,3000,False,True,https://m.media-amazon.com/images/I/81VLwss7BML._AC_UL320_.jpg,https://www.amazon.com/dp/B00T5JPFWA,budget,high,,,,,,,,
B0C1KTQVVG,"Harry's Hair Taming Cream | Lightweight & Natural Finish | 5.1 Fl Oz, 3 Pack",47,Hair Care Products,26.94,26.97,4.4,0,True,0.0,900,False,True,https://m.media-amazon.com/images/I/710H7cXeCNL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C1KTQVVG,premium,high,,,,,,,,
B07MZ78WCC,Womens Evening Bag with Flower Closure Rhinestone Crystal Clutch Purse for Wedding Party,118,Women's Handbags,32.99,0.0,4.6,121,True,22.098497,0,False,True,https://m.media-amazon.com/images/I/714dWWYhTJL._AC_UL320_.jpg,https://www.amazon.com/dp/B07MZ78WCC,premium,low,,,,,,,,
B0C4KPQH7Y,"𝟐𝟎𝟐𝟑 𝐍𝐞𝐰 Ultrasonic Jewelry Cleaner, 45000Hz Professional Ultrasonic Cleaning Machine for All Jewelry Eyeglasses Watches Shaver Heads Makeup Brushes",159,Professional Dental Supplies,52.98,0.0,4.6,0,True,0.0,0,False,True,https://m.media-amazon.com/images/I/61hMxMTfHvL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C4KPQH7Y,luxury,medium,,,,,,,,
B0C1RS7DBP,"Tetutor 2 Yard Rhinestone Trim Fringe with B7000 Glue, Irregular Rhinestone Fringe Belt Rhinestone Tassel, Sparkle Diamond Fringe Rhinestone Ribbon Tassel Chain for DIY Clothing Wedding Decoration",6,Sewing Products,12.99,15.99,4.7,0,True,0.0,1000,False,True,https://m.media-amazon.com/images/I/81j4B6ajnML._AC_UL320_.jpg,https://www.amazon.com/dp/B0C1RS7DBP,mid,high,,,,,,,,
B00FRURMKO,3 Pack VITA-MYR Zinc Plus Toothpaste 4 oz,159,Professional Dental Supplies,27.0,0.0,4.6,0,True,0.0,50,False,True,https://m.media-amazon.com/images/I/71PZUK9l6ML._AC_UL320_.jpg,https://www.amazon.com/dp/B00FRURMKO,premium,high,,,,,,,,
B002TMW31G,"Marvel Universe 3 3/4"" Series 2 Action Figure Wolverine",270,Toys & Games,34.99,0.0,4.6,0,True,0.0,0,False,True,https://m.media-amazon.com/images/I/71xRdVOeS9L._AC_UL320_.jpg,https://www.amazon.com/dp/B002TMW31G,premium,low,,,,,,,,
B099P8MFS4,"Genuine Bondtech Prusa I3 MK2.5, MK3 Extruder Upgrade (EXT-KIT-63)",157,Additive Manufacturing Products,112.99,0.0,5.0,1,True,3.465736,0,False,True,https://m.media-amazon.com/images/I/613FGJLSPeL._AC_UL320_.jpg,https://www.amazon.com/dp/B099P8MFS4,luxury,low,,,,,,,,
B07RYT7J8S,"Upgraded WiFi Universal Ceiling Fan Light Remote Control Kit with Mute, Timing Function, Wireless APP Controllor Compatible for Alexa 2 Pack",197,Smart Home - Heating & Cooling,44.99,0.0,4.3,0,True,0.0,0,False,True,https://m.media-amazon.com/images/I/61wq51XOkJL._AC_UY218_.jpg,https://www.amazon.com/dp/B07RYT7J8S,luxury,low,,,,,,,,
B0BTP9Q1PR,"047 crg-047 (2 Black) Compatible Toner Cartridge Replacement for Canon 047 crg-047 crg047 for ImageCLASS LBP113W MF113W MF110/LBP110 Series, i-SENSYS LBP113W MF113W MF110/LBP110 Series Printer",72,Office Electronics,35.99,0.0,5.0,5,True,8.958797,50,False,True,https://m.media-amazon.com/images/I/61UBPzohPrL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BTP9Q1PR,premium,medium,,,,,,,,
B0C2VF9847,"Volumizing Hair Clips, 10Pcs Hair Root Clips for Volume, Natural Fluffy Hair Volumzing Roll Clips Curlers Instant Hair Styling DIY Tools Appliances",47,Hair Care Products,12.99,0.0,5.0,0,True,0.0,100,False,True,https://m.media-amazon.com/images/I/71x4d+5o+8L._AC_UL320_.jpg,https://www.amazon.com/dp/B0C2VF9847,mid,high,,,,,,,,
B0C6T7BP1B,"Car Vacuum Cleaner - 30mins Running time Cordless Vacuum Cleaner for car Upto 5000Pa, Portable & Handheld Vacuum for Wet and Dry use",19,Car Care,39.59,0.0,3.6,0,True,0.0,0,False,True,https://m.media-amazon.com/images/I/71jsIRpoHYL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C6T7BP1B,luxury,medium,,,,,,,,
B0BGXLYQG4,"BORAYDA Bluetooth Beanie, HD Stereo, Built-in Mic, Men's/Women's Christmas Electronic Gifts (Black)",71,Headphones & Earbuds,16.99,0.0,4.4,65,True,18.43448,0,False,True,https://m.media-amazon.com/images/I/61S5CPfkqSL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BGXLYQG4,mid,low,,,,,,,,
B001EINB6M,Friedrich Nietzsche Eternal Return of The Same Unisex Analog Watch,121,Women's Watches,42.5,0.0,4.3,15,True,11.922132,0,False,True,https://m.media-amazon.com/images/I/619BuBqi5eL._AC_UL320_.jpg,https://www.amazon.com/dp/B001EINB6M,luxury,medium,,,,,,,,
B0BPWTLNLY,Sausage caulking Gun Sausage caulking Soft and Hard Glue Gun Economical and Practical Gluing Tool Stainless Steel Tube tools (Aluminum tube gold practical type),143,"Industrial Adhesives, Sealants & Lubricants",32.99,0.0,3.8,5,True,6.808686,0,False,True,https://m.media-amazon.com/images/I/51Ay7VOcU6L._AC_UL320_.jpg,https://www.amazon.com/dp/B0BPWTLNLY,premium,medium,,,,,,,,
